Frame Rate:,29.9700000000
Frame Number,Timecode,content_val,delta_hue,delta_lum,delta_sat
969,00:00:32.332,0.9575934579439253,0.5052570093457944,1.1788940809968846,1.1886292834890966
970,00:00:32.366,1.085306334371755,0.48730529595015576,1.342873831775701,1.4257398753894082
971,00:00:32.399,1.0613447559709241,0.3526090342679128,1.3737928348909658,1.4576323987538942
972,00:00:32.432,1.0921858774662512,0.3730140186915888,1.4130451713395638,1.4904984423676013
973,00:00:32.466,0.9276609553478713,0.2829828660436137,1.2347741433021806,1.2652258566978194
974,00:00:32.499,0.011786085150571132,0.01456386292834891,0.009579439252336449,0.011214953271028037
975,00:00:32.533,0.68581256490135,0.2768302180685358,0.9048676012461059,0.8757398753894081
976,00:00:32.566,1.1732606438213915,0.5811526479750779,1.454322429906542,1.4843068535825545
977,00:00:32.599,1.4027258566978194,0.5241043613707165,1.8108255451713395,1.873247663551402
978,00:00:32.633,1.2309319833852543,0.5649532710280374,1.5288161993769471,1.5990264797507787
979,00:00:32.666,0.7535825545171339,0.29450934579439253,0.9833333333333333,0.982904984423676
980,00:00:32.699,0.011708203530633439,0.0011292834890965732,0.02106697819314642,0.012928348909657321
981,00:00:32.733,0.5036604361370717,0.205101246105919,0.6531152647975078,0.6527647975077882
982,00:00:32.766,0.5438084112149533,0.2318146417445483,0.7022585669781931,0.6973520249221183
983,00:00:32.799,0.8173156801661475,0.442601246105919,1.009696261682243,0.9996495327102803
984,00:00:32.833,0.8810617860851506,0.44042056074766356,1.0782320872274143,1.124532710280374
985,00:00:32.866,0.8220794392523364,0.39264018691588787,1.0180295950155762,1.055568535825545
986,00:00:32.900,0.024584631360332298,0.016394080996884736,0.023014018691588783,0.03434579439252337
987,00:00:32.933,0.7476116303219107,0.30588006230529596,0.9267523364485981,1.010202492211838
988,00:00:32.966,0.8442237798546209,0.24193925233644858,1.1047118380062306,1.1860202492211838
989,00:00:33.000,0.9844885773624092,0.35019470404984426,1.2820482866043614,1.3212227414330218
990,00:00:33.033,1.095002596053998,0.3869548286604361,1.4380451713395639,1.4600077881619937
991,00:00:33.066,1.0156542056074767,0.4889797507788162,1.2406542056074767,1.3173286604361372
992,00:00:33.100,0.014109553478712358,0.006230529595015576,0.017873831775700934,0.01822429906542056
993,00:00:33.133,0.9804517133956386,0.27908878504672896,1.328816199376947,1.3334501557632399
994,00:00:33.166,1.2545820353063342,0.336214953271028,1.7007009345794393,1.7268302180685358
995,00:00:33.200,1.121858774662513,0.5046728971962616,1.4274532710280374,1.43345015576324
996,00:00:33.233,0.4826194184839044,0.13925233644859814,0.6584501557632398,0.6501557632398753
997,00:00:33.267,0.6507009345794392,0.14583333333333334,0.9086448598130841,0.8976246105919004
998,00:00:33.300,0.021417445482866043,0.04789719626168224,0.007554517133956386,0.008800623052959502
999,00:00:33.333,1.0062694704049846,0.22406542056074766,1.3842679127725857,1.41047507788162
1000,00:00:33.367,1.2234942886812046,0.33991433021806855,1.671183800623053,1.6593847352024922
1001,00:00:33.400,1.3611889927310488,0.5232866043613708,1.7524532710280374,1.8078271028037383
1002,00:00:33.433,1.0573078920041536,0.23259345794392525,1.4640965732087228,1.4752336448598131
1003,00:00:33.467,0.620067497403946,0.16187694704049843,0.8448208722741433,0.8535046728971962
1004,00:00:33.500,0.012642782969885774,0.017406542056074767,0.00969626168224299,0.010825545171339565
1005,00:00:33.534,0.9956775700934579,0.163006230529595,1.4195482866043614,1.4044781931464174
1006,00:00:33.567,1.5475726895119422,0.49980529595015577,2.063823987538941,2.079088785046729
1007,00:00:33.600,1.5080996884735203,0.5732866043613707,1.9871105919003116,1.9639018691588785
1008,00:00:33.634,1.084761163032191,0.3838785046728972,1.4289719626168225,1.4414330218068536
1009,00:00:33.667,0.5253245067497404,0.25825545171339565,0.6359813084112149,0.6817367601246106
1010,00:00:33.700,0.006139667705088266,0.003660436137071651,0.004322429906542056,0.010436137071651091
1011,00:00:33.734,0.5767782969885774,0.19108255451713396,0.7574766355140187,0.7817757009345795
1012,00:00:33.767,0.5725337487019729,0.25249221183800624,0.7438473520249221,0.7212616822429907
1013,00:00:33.800,0.5901609553478713,0.22593457943925233,0.7624221183800624,0.782126168224299
1014,00:00:33.834,0.8643431983385255,0.40019470404984425,1.0866433021806854,1.1061915887850466
1015,00:00:33.867,0.893380062305296,0.5496105919003115,1.046183800623053,1.0843457943925234
1016,00:00:33.901,0.011695223260643822,0.017289719626168223,0.008255451713395638,0.0095404984423676
1017,00:00:33.934,0.7491433021806854,0.3723520249221184,0.9260903426791277,0.94898753894081
1018,00:00:33.967,0.9005321910695742,0.3745327102803738,1.1667445482866043,1.1603193146417445
1019,00:00:34.001,1.098442367601246,0.49271806853582556,1.3960669781931465,1.4065420560747663
1020,00:00:34.034,1.3101895119418485,0.49898753894081,1.6927180685358256,1.7388629283489097
1021,00:00:34.067,1.5330867082035307,0.6422507788161994,1.9603971962616822,1.9966121495327103
1022,00:00:34.101,0.042575285565939765,0.06187694704049844,0.03146417445482866,0.03438473520249221
1023,00:00:34.134,1.4574117341640704,0.5442757009345794,1.910708722741433,1.9172507788161994
1024,00:00:34.168,1.2661734164070613,0.7191588785046729,1.5209890965732087,1.5583722741433021
1025,00:00:34.201,0.9177440290758048,0.5232866043613708,1.10506230529595,1.1248831775700934
1026,00:00:34.234,1.5889278296988578,0.731892523364486,2.013045171339564,2.021845794392523
1027,00:00:34.268,1.7722092419522326,0.7158489096573208,2.3014018691588785,2.2993769470404986
1028,00:00:34.301,0.036396677050882655,0.0808411214953271,0.014213395638629283,0.014135514018691588
1029,00:00:34.334,1.5420430944963652,0.8316978193146417,1.9071651090342678,1.887266355140187
1030,00:00:34.368,0.8673676012461059,0.5476246105919003,1.0161214953271027,1.0383566978193146
1031,00:00:34.401,1.1104231568016614,0.5115264797507788,1.4047118380062305,1.415031152647975
1032,00:00:34.434,1.3150441329179647,0.3607866043613707,1.807632398753894,1.7767133956386292
1033,00:00:34.468,1.5110072689511942,0.5715732087227414,1.956892523364486,2.0045560747663553
1034,00:00:34.501,0.008969366562824507,0.005607476635514018,0.01117601246105919,0.010124610591900311
1035,00:00:34.535,1.4967549325025962,0.3535046728971963,2.073831775700935,2.0629283489096575
1036,00:00:34.568,1.4669522326064381,0.4417834890965732,1.9667445482866044,1.992328660436137
1037,00:00:34.601,1.21656282450675,0.6834501557632399,1.469898753894081,1.4963395638629284
1038,00:00:34.635,1.3616043613707165,0.5057632398753894,1.7854361370716512,1.793613707165109
1039,00:00:34.668,1.7537383177570094,0.6386682242990654,2.2853582554517136,2.337188473520249
1040,00:00:34.701,0.017445482866043614,0.02694704049844237,0.012928348909657321,0.012461059190031152
1041,00:00:34.735,1.7120846313603322,0.7181853582554517,2.2183411214953273,2.199727414330218
1042,00:00:34.768,1.1144340602284528,0.6603971962616823,1.335942367601246,1.34696261682243
1043,00:00:34.801,1.0905244029075805,0.5627725856697819,1.3320482866043615,1.376752336448598
1044,00:00:34.835,1.4285176531671857,0.6898364485981309,1.7943146417445484,1.8014018691588785
1045,00:00:34.868,1.5678868120456906,0.9376557632398754,1.8810747663551401,1.8849299065420562
1046,00:00:34.902,0.009228971962616822,0.002336448598130841,0.014174454828660437,0.01117601246105919
1047,00:00:34.935,1.3539460020768432,0.6750778816199376,1.6942367601246107,1.6925233644859814
1048,00:00:34.968,1.3849428868120457,0.9387071651090343,1.5833333333333333,1.6327881619937694
1049,00:00:35.002,1.4379283489096573,0.7822819314641745,1.779322429906542,1.7521806853582556
1050,00:00:35.035,1.7643821391484942,0.924221183800623,2.1834890965732088,2.185436137071651
1051,00:00:35.068,1.8490264797507787,0.7912772585669782,2.383761682242991,2.3720404984423675
1052,00:00:35.102,0.023286604361370714,0.037733644859813086,0.01499221183800623,0.017133956386292833
1053,00:00:35.135,1.8366692627206644,0.6968847352024922,2.4080218068535824,2.405101246105919
1054,00:00:35.169,1.7173026998961578,0.7466510903426792,2.195482866043614,2.2097741433021807
1055,00:00:35.202,1.3606048805815163,0.8507398753894081,1.6031931464174456,1.6278816199376946
1056,00:00:35.235,1.0169781931464175,0.567601246105919,1.2388239875389409,1.2445093457943925
1057,00:00:35.269,1.0164070612668743,0.7412383177570093,1.1353193146417446,1.172663551401869
1058,00:00:35.302,0.02940031152647975,0.04669003115264798,0.0198208722741433,0.021690031152647976
1059,00:00:35.335,0.8619548286604362,0.41429127725856696,1.083177570093458,1.0883956386292835
1060,00:00:35.369,0.9163940809968847,0.6816978193146418,1.0287383177570093,1.038746105919003
1061,00:00:35.402,0.8422248182762201,0.5561915887850467,0.9691978193146418,1.001285046728972
1062,00:00:35.435,0.8360072689511941,0.6707943925233645,0.8992601246105919,0.9379672897196262
1063,00:00:35.469,0.7116433021806854,0.5174065420560747,0.7967289719626168,0.8207943925233645
1064,00:00:35.502,0.01135773624091381,0.00397196261682243,0.011993769470404984,0.018107476635514017
1065,00:00:35.536,0.5281671858774662,0.29602803738317757,0.6333333333333333,0.6551401869158878
1066,00:00:35.569,0.4407580477673936,0.2780373831775701,0.5118769470404985,0.5323598130841122
1067,00:00:35.602,0.45080477673935615,0.5395638629283489,0.37340342679127725,0.43944704049844235
1068,00:00:35.636,0.33107476635514016,0.4071261682242991,0.28551401869158877,0.30058411214953273
1069,00:00:35.669,0.23670820353063346,0.07605140186915887,0.3030373831775701,0.33103582554517136
1070,00:00:35.702,0.007022326064382138,0.0027258566978193145,0.00837227414330218,0.009968847352024923
1071,00:00:35.736,0.26926272066458984,0.07589563862928349,0.3491822429906542,0.38271028037383176
1072,00:00:35.769,0.40224558670820354,0.11896417445482867,0.5274922118380062,0.5602803738317756
1073,00:00:35.802,0.5539979231568016,0.37184579439252335,0.6215732087227415,0.6685747663551402
1074,00:00:35.836,0.7026869158878505,0.5432632398753894,0.7526090342679128,0.8121884735202493
1075,00:00:35.869,0.9072040498442367,0.525,1.0646028037383177,1.1320093457943925
1076,00:00:35.903,0.011902907580477675,0.00969626168224299,0.010202492211838006,0.015809968847352026
1077,00:00:35.936,1.0994158878504672,0.45716510903426794,1.4333333333333333,1.4077492211838005
1078,00:00:35.969,1.451181204569055,0.7958722741433022,1.74595015576324,1.811721183800623
1079,00:00:36.003,1.6281152647975077,0.7842289719626169,2.018964174454829,2.081152647975078
1080,00:00:36.036,1.8162512980269991,0.8555295950155763,2.2827492211838005,2.31047507788162
1081,00:00:36.069,1.950843717549325,1.055646417445483,2.393808411214953,2.403076323987539
1082,00:00:36.103,0.014771547248182762,0.022585669781931463,0.008839563862928349,0.012889408099688474
1083,00:00:36.136,1.86420041536864,0.8312694704049844,2.411993769470405,2.34933800623053
1084,00:00:36.170,1.6118120456905505,0.8157710280373832,1.9984423676012462,2.021222741433022
1085,00:00:36.203,1.7890965732087227,1.1578660436137072,2.0947819314641745,2.114641744548287
1086,00:00:36.236,2.084566458982347,0.896923676012461,2.6721183800623054,2.684657320872274
1087,00:00:36.270,2.2074766355140185,1.0245327102803738,2.789797507788162,2.8080996884735203
1088,00:00:36.303,0.03377466251298027,0.05077881619937695,0.024221183800623054,0.02632398753894081
1089,00:00:36.336,1.9250519210799586,1.0325934579439253,2.4116043613707165,2.3309579439252337
1090,00:00:36.370,1.7558541017653166,0.9593068535825545,2.1684968847352026,2.1397585669781933
1091,00:00:36.403,1.9870976116303218,1.0643691588785047,2.475467289719626,2.421456386292835
1092,00:00:36.436,1.9433411214953271,1.0394470404984424,2.3835669781931466,2.4070093457943926
1093,00:00:36.470,1.610565939771547,1.043380062305296,1.889797507788162,1.898520249221184
1094,00:00:36.503,1.622806334371755,1.2615654205607476,1.7720404984423677,1.8348130841121495
1095,00:00:36.537,0.028920041536863967,0.05708722741433022,0.014485981308411215,0.015186915887850467
1096,00:00:36.570,1.7627855659397715,1.0146028037383177,2.1358255451713397,2.137928348909657
1097,00:00:36.603,1.8003115264797505,1.028076323987539,2.1817757009345793,2.1910825545171337
1098,00:00:36.637,1.8831386292834893,1.4919781931464176,2.047702492211838,2.109735202492212
1099,00:00:36.670,1.6301791277258566,1.084735202492212,1.8765576323987538,1.9292445482866043
1100,00:00:36.703,1.4932113187954308,1.0832943925233645,1.6761682242990654,1.720171339563863
1101,00:00:36.737,0.015355659397715472,0.012538940809968847,0.015809968847352026,0.017718068535825544
1102,00:00:36.770,1.5367990654205608,1.0121884735202493,1.763006230529595,1.835202492211838
1103,00:00:36.803,1.6861760124610592,0.8598520249221184,2.078777258566978,2.119898753894081
1104,00:00:36.837,1.8344885773624091,1.0677180685358256,2.17398753894081,2.261760124610592
1105,00:00:36.870,2.029192627206646,1.0860591900311527,2.4812305295950154,2.5202881619937694
1106,00:00:36.904,2.0484683281412255,0.9903816199376947,2.5775700934579437,2.5774532710280376
1107,00:00:36.937,0.021235721703011422,0.03781152647975078,0.011137071651090343,0.014758566978193147
1108,00:00:36.970,1.9507658359293873,0.8616822429906542,2.515809968847352,2.474805295950156
1109,00:00:37.004,1.8360072689511941,0.8457165109034268,2.3399143302180687,2.322390965732087
1110,00:00:37.037,1.6567367601246106,0.8561526479750778,2.0503115264797507,2.063746105919003
1111,00:00:37.070,1.4643691588785046,0.9376168224299065,1.7416666666666667,1.7138239875389407
1112,00:00:37.104,1.3516744548286603,0.7636292834890965,1.6480529595015576,1.643341121495327
1113,00:00:37.137,0.0018561786085150571,0.00027258566978193146,0.00264797507788162,0.00264797507788162
1114,00:00:37.171,1.6722222222222223,0.7092679127725857,2.131386292834891,2.17601246105919
1115,00:00:37.204,1.9524013499480788,0.6784267912772586,2.5748442367601245,2.6039330218068537
1116,00:00:37.237,3.168107476635514,3.941627725856698,2.7066978193146416,2.8559968847352026
1117,00:00:37.271,1.0185358255451713,0.4852803738317757,1.2893691588785046,1.2809579439252337
1118,00:00:37.304,1.0620846313603323,0.4421728971962617,1.3837227414330218,1.3603582554517133
1119,00:00:37.337,0.010695742471443406,0.015303738317757009,0.008450155763239875,0.008333333333333333
1120,00:00:37.371,0.9917834890965732,0.39100467289719626,1.3077492211838007,1.2765965732087228
1121,00:00:37.404,0.8323598130841122,0.6681853582554517,0.9119158878504673,0.9169781931464175
1122,00:00:37.437,0.6297507788161993,0.2477803738317757,0.814018691588785,0.8274532710280373
1123,00:00:37.471,0.7714693665628246,0.38753894080996887,0.9582554517133957,0.9686137071651091
1124,00:00:37.504,0.7745197300103843,0.30957943925233644,0.9932632398753894,1.0207165109034269
1125,00:00:37.538,0.013849948078920043,0.007398753894080997,0.018847352024922118,0.015303738317757009
1126,00:00:37.571,0.8048156801661474,0.3353582554517134,1.0416277258566977,1.037461059190031
1127,00:00:37.604,0.7901090342679128,0.30366043613707167,1.0126168224299066,1.05404984423676
1128,00:00:37.638,0.9049714434060228,0.33648753894080996,1.169392523364486,1.2090342679127726
1129,00:00:37.671,0.7942886812045691,0.2791666666666667,1.051285046728972,1.0524143302180686
1130,00:00:37.704,0.39213395638629284,0.1329828660436137,0.5170560747663552,0.5263629283489096
1131,00:00:37.738,0.006684839044652128,0.0025311526479750777,0.010708722741433021,0.0068146417445482865
1132,00:00:37.771,0.7101505711318795,0.13788940809968847,0.985202492211838,1.0073598130841122
1133,00:00:37.804,1.2418743509865005,0.26269470404984424,1.739797507788162,1.7231308411214954
1134,00:00:37.838,1.1765446521287644,0.4002725856697819,1.5713785046728972,1.5579828660436137
1135,00:00:37.871,0.8827362409138111,0.2497663551401869,1.1991822429906542,1.1992601246105918
1136,00:00:37.905,0.6295950155763239,0.2124221183800623,0.8052180685358256,0.8711448598130841
1137,00:00:37.938,0.006386292834890966,0.0029205607476635513,0.008294392523364487,0.00794392523364486
1138,00:00:37.971,0.6795690550363448,0.13021806853582554,0.9564641744548287,0.9520249221183801
1139,00:00:38.005,0.8384865005192109,0.31133177570093457,1.0996105919003116,1.1045171339563864
1140,00:00:38.038,0.9086448598130841,0.21285046728971962,1.2383566978193146,1.274727414330218
1141,00:00:38.071,0.986253894080997,0.3182632398753894,1.321651090342679,1.3188473520249222
